number_id,name,province,published_at_date,review_text,rating,sentiment
4249,Pantai Marina,Jawa Tengah,2018-08-26T09:48:13,"Lumayan untuk sekedar melepas penat. Lokasi dekat kota, jadi bisa dijangkau kapan aja.
Hanya kemarin terakhir kesana ada tong2 biru berderet di sepanjang pinggiran pantai, yang kurang tau fungsinya untuk apa. Saya lihatnya banyak yang memanfaatkannya untuk tempat sampah, jadi mengganggu pemandangan.",3,Neutral
4250,Pantai Marina,Jawa Tengah,2018-08-25T15:57:09,"Sekarang udh bersih dan tertata, sunsetan di sini asyik juga",5,Positive
4251,Pantai Marina,Jawa Tengah,2018-08-25T10:07:19,"Wisata pantai kota semarang, meski kurang bersih",5,Neutral
4252,Pantai Marina,Jawa Tengah,2018-08-25T00:35:46,Untuk kota semarang lumayanlah,1,Positive
4253,Pantai Marina,Jawa Tengah,2018-08-24T17:34:32,Lumayanlah utk libur sejenak walau tanpa pantai,3,Positive
4254,Pantai Marina,Jawa Tengah,2018-08-23T07:05:53,Tempat dengab sunset yang bagus,5,Positive
4255,Pantai Marina,Jawa Tengah,2018-08-23T06:18:12,Untuk refresing akhir pekan,5,Positive
4256,Pantai Marina,Jawa Tengah,2018-08-23T02:01:38,"walaupun nggak sebagus pantai-pantai pada umumnya, pantai marina tetep menampilkan sunset yg luar biasa.",5,Positive
4257,Pantai Marina,Jawa Tengah,2018-08-22T03:49:48,Tmptnya kurang bersih perlu perbaikan.nyaman utk santai,4,Neutral
4258,Pantai Marina,Jawa Tengah,2018-08-22T03:03:12,"selalu ke sana &
tdk pernah bosan",5,Positive
4259,Pantai Marina,Jawa Tengah,2018-08-22T00:25:59,Walau pantai..tapi terasa sejuk....,4,Positive
4260,Pantai Marina,Jawa Tengah,2018-08-21T10:42:30,"Sayang tidak dijaga kebersihan, keteraturan nya",3,Negative
4261,Pantai Marina,Jawa Tengah,2018-08-21T01:09:59,Melihat matahari terbenam yg paling asik disini,5,Positive
4262,Pantai Marina,Jawa Tengah,2018-08-20T16:09:36,Nyaman buat santai bisa liat sunset,4,Positive
4263,Pantai Marina,Jawa Tengah,2018-08-20T03:01:33,tempat asyik untuk sekedar memancing dan naik perahu keliling pantai,5,Positive
4264,Pantai Marina,Jawa Tengah,2018-06-17T13:15:54,Pantainya dekat.. tapi kurang bagus..,5,Negative
4265,Pantai Marina,Jawa Tengah,2018-08-19T04:56:18,Jajl mancing karp ngancani anak cemplungan,3,Positive
4266,Pantai Marina,Jawa Tengah,2018-08-18T07:47:06,Kosong tidak ad fasilitas,2,Negative
4267,Pantai Marina,Jawa Tengah,2018-08-18T01:16:46,sedang tahap perbaikan kah?,5,Neutral
4268,Pantai Marina,Jawa Tengah,2018-08-17T15:15:44,"Tempat nya cocok dan luas, indah",5,Positive
4269,Pantai Marina,Jawa Tengah,2018-08-17T10:55:16,Mantab dan menyenangkan,5,Positive
4270,Pantai Marina,Jawa Tengah,2018-08-17T10:23:35,Jalan jalan pagi enak juga,5,Positive
4271,Pantai Marina,Jawa Tengah,2018-08-17T10:12:40,"Pantai yg bagus luas panjang , bersih ,akses kemari mudah transportasi jarang ada harus bawa kendaraan sendiri lebih muda, bila malam lebih bagus",4,Positive
4272,Pantai Marina,Jawa Tengah,2018-08-17T05:58:34,Tdk profesinal dlm mengelola.tempt wisatanya.,2,Negative
4273,Pantai Marina,Jawa Tengah,2018-08-16T23:59:27,"Tempatnya gak asik, air lautnya keruh, kotor banyak ubur"" nya, bahaya, habis dr sana anak q langsung gatal"" semua badanne",1,Negative
4274,Pantai Marina,Jawa Tengah,2018-08-16T23:05:22,Cukup bagus. Kebersihannya aja yg perlu diperhatikan,5,Neutral
4275,Pantai Marina,Jawa Tengah,2018-08-16T19:51:08,Tempat wisata yang nyaman untuk keluarga di akhir pekan,4,Positive
4276,Pantai Marina,Jawa Tengah,2018-08-16T07:13:12,"Kalau subuh banyak orang yang olahraga (jogging, jalan cepat) di sini. Bagus karena sambil tunggu matahari terbit jadi ga kerasa jalannya hehe (plus sampahnya ga kliatan karna gelap hahaha). Dijadikan spot mancing juga. Tiket masuk 5rb per orang. Banyak yang jualan aneka makanan dan minuman. Perlu diperhatikan lagi kebersihannya ya para pengunjung, jangan buang sampah dan ninggalin kresek sembarangan..",4,Positive
4277,Pantai Marina,Jawa Tengah,2018-08-16T04:30:26,Tiket masuk cuma Rp 5000,3,Positive
4278,Pantai Marina,Jawa Tengah,2018-08-15T15:37:22,Berkunjung ke sini pada saat acara Pesta Pantai RTS . Kebetulan di pinggir pantai marina tepatnya di parkiran Marina Convention Center dijadikan tempat untuk sebuah acara . Pantai nya menarik untuk melihat sunset namun ekspektasi nya tentang pasir putih jangan terlalu berlebih ya . Hehehe . Ya untuk santai santai melihat laut dan matahari terbenam cukup asyik . Apalagi kalo bersama teman teman .,4,Positive
4279,Pantai Marina,Jawa Tengah,2018-08-15T02:11:36,Lokasi pantainya terlalu sempit,4,Negative
4280,Pantai Marina,Jawa Tengah,2018-08-14T17:16:43,Bagus pantainya. Dan cocok buat event,5,Positive
4281,Pantai Marina,Jawa Tengah,2018-08-14T16:32:23,tempat wisata murah meriah.. sangat cocok untuk kunjungan lokal people dan pemandangan menyejukkan,5,Positive
4282,Pantai Marina,Jawa Tengah,2018-08-14T02:30:33,"Pantai Marina adalah salah satu objek wisata pantai yang berada di kota Semarang, Jawa Tengah. Pantai ini menyimpan pemandangan eksotis khas kota Semarang. Dahulu, tempat ini merupakan hutan bakau dan tambak, tapi pemerintah setempat mengubahnya menjadi tempat rekreasi dengan cara reklamasi daratan. Hasil reklamasi dari hutan bakau ini, sekarang berupa perumahan, pertokoan, dan perkantoran, di sebelah selatan pantai.",5,Neutral
4283,Pantai Marina,Jawa Tengah,2018-08-13T14:06:01,Di kota kelahiran gw,5,Neutral
4284,Pantai Marina,Jawa Tengah,2018-08-13T10:31:29,Terlalu banyak kenangan disini,5,Neutral
4285,Pantai Marina,Jawa Tengah,2018-08-13T07:31:14,"Pantai Marina adalah salah satu objek wisata pantai yang berada di kota Semarang, Jawa Tengah. Pantai ini menyimpan pemandangan eksotis khas kota Semarang.

Dahulu, tempat ini merupakan hutan bakau dan tambak, tapi pemerintah setempat mengubahnya menjadi tempat rekreasi dengan cara reklamasi daratan. Hasil reklamasi dari hutan bakau ini, sekarang berupa perumahan, pertokoan, dan perkantoran, di sebelah selatan pantai. - Wikipedia",5,Neutral
4286,Pantai Marina,Jawa Tengah,2018-08-12T15:25:54,Pantai yang cukup panas,5,Negative
4287,Pantai Marina,Jawa Tengah,2018-08-12T11:06:45,Tempatnya bagus. Coba deh,3,Positive
4288,Pantai Marina,Jawa Tengah,2018-08-12T01:58:19,"Sekarang sudah nggak ada bibir pantainya
Nggak kayak dulu...
Tapi lumayan buat refresing",4,Neutral
4289,Pantai Marina,Jawa Tengah,2018-08-12T00:28:04,Nyaman..santai...menarik,3,Positive
4290,Pantai Marina,Jawa Tengah,2018-08-11T15:41:47,Warna Air lautnya kurang Baik karena tidak peduli membersihkan pantai.,5,Negative
4291,Pantai Marina,Jawa Tengah,2018-08-11T13:24:52,"Menikmati suasana pantai marina menurut saya, waktunya enak sore hari. Karena adem, dan bisa lihat sunset. Harga tiket terjangkau. Disini saya bisa melihat kapal besar yang mengangkut container-container besar. Tempatnya cocok untuk berwisata bersama pasangan maupun keluarga.",4,Positive
4292,Pantai Marina,Jawa Tengah,2018-07-19T12:16:08,Lebih bagus dari yang dulu,4,Positive
4293,Pantai Marina,Jawa Tengah,2018-08-11T08:23:54,"Tempat yang nyaman untuk menghabiskan waktu bersama teman dan keluarga dan waktu luang
Dikarenakan tempat nyaman dan sangat indah",5,Positive
4294,Pantai Marina,Jawa Tengah,2018-08-11T05:04:17,Sudah lebih baik dari dulu. Lebih tertata.,3,Positive
4295,Pantai Marina,Jawa Tengah,2018-08-11T04:18:35,tempat asik untuk mancing dan wisata laut bareng keluarga,5,Positive
4296,Pantai Marina,Jawa Tengah,2018-08-11T03:19:14,"Tempatnya indah cocok untuk bersantai dengan keluarga teman ataupun pacar  biaya masuk cukup dengan 5000 rupiah parkir bebas didalam bisa keliling juga. Kalau laper dan haus gak usah khawatir bisa jajan didalam ada yg jual snack bakso mie ayam, es dawet dan minuman lainnya..

Tenang harganya terjangkau kok. Kemarin jalan jalan kesini cuman ngabisin 20rb aja kok. Lokasinya juga deket dari kota. Arah simpang lima ke barat ikuti jalur ke lawangsewu terus ambil jalur ke kiri kearah bandara dan terus sekitar 5 km ada gapura disebalh kanan habis dati situ terus aja nanti ada petunjuk jalannya kalau bingung bisa buka google map akan diarahkan sampai tujuan",5,Positive
4297,Pantai Marina,Jawa Tengah,2018-08-09T11:34:41,Pantainya enak buat nyore,4,Positive
4298,Pantai Marina,Jawa Tengah,2018-08-08T04:24:48,enak dibuat jalan jalan.. ada setapak sepanjang pantai,4,Positive
4299,Pantai Marina,Jawa Tengah,2018-08-08T01:51:05,Lumayan bagus tapi masih perlu ditingkatkan lagi,3,Neutral
4300,Pantai Marina,Jawa Tengah,2018-08-08T00:50:44,"Saya paling suka memandang laut""",5,Positive
4301,Pantai Marina,Jawa Tengah,2018-07-17T08:20:10,"Lihat pantai marina, langsung pengen ikut gabung mancing dengan pengunjung lainnya. Ada pedagang kaki lima yang mangkal menjual minuman, bakso dan mie ayam. Parkiran luas, tiket masuk 10.000 rupiah saja. Banyak tempat yang nyaman untuk duduk-duduk. Beberapa kali ke sana saya lihat orang tabur bunga, walau ada larangan tabur bunga tertulis besar di papan.",5,Positive
4302,Pantai Marina,Jawa Tengah,2018-08-06T07:48:23,Tiket masuk terjangkau dan nyaman,5,Positive
4303,Pantai Marina,Jawa Tengah,2018-08-05T21:40:46,"Pantai yg iconic di semarang, kurang bagus pemandangannya namun lumayan lah buat santai santai saat sore hari",4,Neutral
4304,Pantai Marina,Jawa Tengah,2018-08-05T10:27:04,Buat refreseng nyantai,5,Positive
4305,Pantai Marina,Jawa Tengah,2018-08-05T08:51:23,"Kalau hari Minggu ramai pengunjung pnjual makanan jga banyak, panas pasti tiket masuk 5.000/orang",4,Neutral
4306,Pantai Marina,Jawa Tengah,2018-08-04T14:52:03,Ini bukan pantai tapi lautan :v,5,Negative
4307,Pantai Marina,Jawa Tengah,2018-08-04T13:38:36,"Tempatnya lebih bersih sekarang,  karena sdh di batako.. Hawanya sejuk n bersih",5,Positive
4308,Pantai Marina,Jawa Tengah,2018-08-04T11:32:53,"Tidak seperti pantai pada umumnya yg berpasir,  tapi tempat ini cukup enak untuk menikmati sore bersama orang-orang tersayang..banyak penjual makanan dan minuman juga disana..jd bisa nyemil sembari menikmati suasana laut..yg penting jangan buang sampah sembarangan. Soalnya pas kmrn disana ada sampah2 bertebaran...note untuk semua: kalau nggak nemu tempat sampah lebih baik sampahnya disimpan dulu di tas..kalau di jalan nemu tempat sampah, baru dibuang. ",3,Positive
4309,Pantai Marina,Jawa Tengah,2018-08-04T05:45:48,Cocok buat joging di pagi hari.,4,Positive
4310,Pantai Marina,Jawa Tengah,2018-07-24T12:06:59,Bagus pemandangannya dan pasti murah meriah,5,Positive
4311,Pantai Marina,Jawa Tengah,2018-08-02T13:12:32,"Pantai Marina Semarang,..... kalau siang hari-hari bisa sepi.",4,Neutral
4312,Pantai Marina,Jawa Tengah,2018-08-02T07:44:37,Lumayan untuk t4 rekreasi sama si kecil2,5,Positive
4313,Pantai Marina,Jawa Tengah,2018-08-01T10:05:22,Tempat yg bagus buat orang2 yg suka dengan laut apalagi sunset,5,Positive
4314,Pantai Marina,Jawa Tengah,2018-08-01T08:01:45,Masuk bayarnya 5k - 10k,2,Neutral
4315,Pantai Marina,Jawa Tengah,2018-08-01T01:32:55,Ini bukan pantai. Ini tanggul,2,Negative
4316,Pantai Marina,Jawa Tengah,2018-07-31T14:21:25,Mancing mania spot...oke dan fav banget,5,Positive
4317,Pantai Marina,Jawa Tengah,2018-07-31T10:28:16,Keren..... Pantainy cocok buat selfi,5,Positive
4318,Pantai Marina,Jawa Tengah,2018-07-30T15:04:58,"Pantainya kotor. Sebenarnya kalo menurut saya tidak layak digunakan untuk berenang, apalagi buat anak-anak kecil karena tempatnya kotor dan tidak ada pengawasan dari petugas pantai. Tapi g tahu kenapa banyak orang tua yang tetep aja membawa buah hatinya bermain dan berenang di sini...",2,Negative
4319,Pantai Marina,Jawa Tengah,2018-07-30T14:59:40,"Yang mencari tepi pantai untuk berenang jangan kesini, cocok buat memancing",3,Neutral
4320,Pantai Marina,Jawa Tengah,2018-07-30T07:48:04,Agak kotor si tapi lumayan untuk melepas penat,2,Neutral
4321,Pantai Marina,Jawa Tengah,2018-07-30T02:06:06,"banyak kuliner,bersih dan seru buat mancing",5,Positive
4322,Pantai Marina,Jawa Tengah,2018-07-29T14:48:26,Sedikit kotor seperti pantai perkotaan lainnya,5,Negative
4323,Pantai Marina,Jawa Tengah,2018-07-29T14:11:42,"Pantai marina  view bagus terutama saat senjanya, tapi sampahnya banyak..",3,Neutral
4324,Pantai Marina,Jawa Tengah,2018-07-29T04:02:58,Walau udara panas namun hati sejuk menikmati panoramanya..,4,Positive
4325,Pantai Marina,Jawa Tengah,2018-07-27T13:14:32,Bagus pemandangan disini tapi laut ya agak kotor pas main di pantainya banyak sampah  jadi saran ku jangan main air disini kalo gak mau kulitnya lengket dan kotor kena air dan sampah yang ada disana,3,Neutral
4326,Pantai Marina,Jawa Tengah,2018-07-28T10:21:43,Hemmm... Sekarang... Baru terkena abrasi... Jadi tidak begitu menarik...,4,Negative
4327,Pantai Marina,Jawa Tengah,2018-07-28T08:46:43,Sayangnya banyak sampah.....,3,Negative
4329,Pantai Marina,Jawa Tengah,2018-07-06T14:15:01,Sebenarnya lumayan bagus untuk mencari udara sejuk di pagi hari hanya saja fasilitasnya masih kurang seperti Kamar mandi yang hanya beberapa,3,Neutral
4330,Pantai Marina,Jawa Tengah,2018-07-27T11:53:51,"Pantai Marina berlokasi di pesisir pantai utara, Semarang Barat.",5,Neutral
4331,Pantai Marina,Jawa Tengah,2018-07-27T07:47:42,"Mancing manteb
Seger sekali",5,Positive
4332,Pantai Marina,Jawa Tengah,2018-07-27T04:38:59,Di pantai konon bisa mengurangi pilek batuk demam anak.. alkhamdulillah setelah dari sana.. dek ADAM sembuh tanpa minum obat,5,Positive
4333,Pantai Marina,Jawa Tengah,2018-07-26T13:17:34,Tempatnya aneh. Tidaj terlihat seperti tempat wisata. Fasilitas umum seperti wc dan musola jauh. Bahkan tidak ada. Wilayah semarang yang paling ber angin. Tidak direkomendasikan karena mungkin masih dalam masa pembangunan.,2,Negative
4334,Pantai Marina,Jawa Tengah,2018-07-26T07:20:39,cocok untuk yang suka pantai sepi,5,Positive
4335,Pantai Marina,Jawa Tengah,2018-07-25T20:38:58,"Tempat ramai, ckup nyaman u/refreshing, kurang pengelolaan agr lebih baik tempatnya",5,Neutral
4336,Pantai Marina,Jawa Tengah,2018-07-25T12:37:45,"Pagi udara bersih pas untuk joging dekat dengan bandara bila tak buru2 bisa bersantai dahulu, baru meneruskan perjalanan",5,Positive
4338,Pantai Marina,Jawa Tengah,2018-07-24T18:04:14,Perlu perawatan lebih lanjut untuk tempat ini,5,Negative
4339,Pantai Marina,Jawa Tengah,2018-07-24T13:09:51,Banyaknya sampah dimana2. Kurangnya tong sampah.,3,Negative
4340,Pantai Marina,Jawa Tengah,2018-07-24T08:44:14,Rekreasi murah disemarang..,5,Positive
4341,Pantai Marina,Jawa Tengah,2018-07-23T06:33:43,Ya luas tempatnya.....,2,Positive
4342,Pantai Marina,Jawa Tengah,2018-07-23T05:40:27,Pantainya bersih tapi tidak bisa buat main anak anak karena berbatu,5,Neutral
4343,Pantai Marina,Jawa Tengah,2018-07-22T16:23:26,Wisata murah dengan view berkelas. Cocok sekali wisata ke tempat bersama keluarga,4,Positive
4344,Pantai Marina,Jawa Tengah,2018-07-22T10:06:51,tempat yang cocok buat liat sunset,5,Positive
4345,Pantai Marina,Jawa Tengah,2018-07-22T08:40:01,Tempat wisata yang penuh dengan kesederhanaan,5,Positive
4346,Pantai Marina,Jawa Tengah,2018-07-22T07:39:32,"Panas banget tempatnya, kurang penataan. Kurang t4 berteduh.",1,Negative
4347,Pantai Marina,Jawa Tengah,2018-07-21T12:43:19,"Tiap ke Semarang selalu kesini gak pernah ketinggalan , kulinernya enak banget .
Cobain menu tahu gimbal nya",5,Positive
4348,Pantai Marina,Jawa Tengah,2018-07-21T11:53:12,"Pantai yang dulunya dianggap biasa aja sekarang jadi lumayan. Lumayan untuk sekedar cari angin.

Harga tiket masuk sekitar Rp 5.000,- per orang kalo gak salah inget.

Parkir luas.

Kuliner jajanan ada sedikit dan biasa aja.

Ada penyewaan perahu dengan harga Rp 250.000,- sekali berangkat. Tergantung negonya.

Tidak cocok untuk berenang. Cocok untuk mancing.

Untuk foto-foto bisa tapi biasa aja.",4,Neutral
4349,Pantai Marina,Jawa Tengah,2018-07-21T11:02:56,Disinilah tempatnya untuk bersantai-santai untuk menikmati matahari terbenam sembari bersama pasangan tercinta.,4,Positive
4350,Pantai Marina,Jawa Tengah,2018-07-21T05:45:31,"pantai buatan, kurang menarik sih menurutku
tp karna ini pantai di semarang yg gampang dijangkau ya mau gimana lagi",3,Neutral
4351,Pantai Marina,Jawa Tengah,2018-07-20T19:14:51,Sudah semakin tertata cocok lah buat melepas penat,4,Positive
4352,Pantai Marina,Jawa Tengah,2018-07-20T16:57:39,Melihat sunrise dan sunset,3,Positive
4353,Pantai Marina,Jawa Tengah,2018-07-20T12:36:20,Tiket murah.. Enak buat mencari inspirasi sayang kurang terawat,5,Neutral
4354,Pantai Marina,Jawa Tengah,2018-05-04T14:50:49,"Kotor, tolong di tingkatkan kebersihan Pantai",2,Negative
4355,Pantai Marina,Jawa Tengah,2018-07-20T10:32:00,"Satu satunya pantai di semarang, sayangnya kebersihannya kurang dijaga.",5,Negative
4356,Pantai Marina,Jawa Tengah,2018-07-20T07:13:19,"Pantainya agak kotor, klo disini suka naik kapal sama liat rusa, bisa kasih makan rusa jga disana",4,Neutral
4357,Pantai Marina,Jawa Tengah,2018-07-20T06:37:47,Bagus tapi kurang bersih,5,Neutral
4358,Pantai Marina,Jawa Tengah,2018-07-20T03:41:17,Kebersihan harus ditingkatkan,3,Negative
4359,Pantai Marina,Jawa Tengah,2018-07-20T02:26:54,Lumayan buat santai + foto2 dikit,3,Positive
4360,Pantai Marina,Jawa Tengah,2018-07-19T11:37:29,Tidak terlalu bagus dibanding pantai2 jogja,3,Negative
4361,Pantai Marina,Jawa Tengah,2018-07-19T09:43:59,sayang ..gak bisa maen pasir...ada nya batu karang..,3,Negative
4362,Pantai Marina,Jawa Tengah,2018-07-19T08:34:55,Sudah mulai ada perubahan dr yg dulu. Smoga smakin baik lagi,5,Positive
4363,Pantai Marina,Jawa Tengah,2018-07-19T04:33:57,Tempat yg bagus untuk bersantai,5,Positive
4364,Pantai Marina,Jawa Tengah,2018-07-19T03:50:59,"tempat menarik, bersih akses mudah",5,Positive
4365,Pantai Marina,Jawa Tengah,2018-07-19T00:53:44,Oke buat nikmatin sore. Jalan2 sama keluarga/pasangan. Atau bisa juga duduk2 di pinggir pantai sambil nikmati angin laut,4,Positive
4366,Pantai Marina,Jawa Tengah,2018-07-18T23:09:07,Tempat mancing. Bagus,5,Positive
4367,Pantai Marina,Jawa Tengah,2018-07-18T17:57:13,Indah nan sejuk. Cocok buat yg lagi pacaran. Wkwk,5,Positive
4368,Pantai Marina,Jawa Tengah,2018-07-18T11:55:10,Biaya cukup murah.... Hanya fasilitas kurang,3,Neutral
4369,Pantai Marina,Jawa Tengah,2018-07-18T10:08:26,Tidak terlalu menarik......tapi lumayan buat alternatif wisata di Semarang....cukup luas namun perlu ditingkatkan untuk menarik banyak wisatawan....,3,Neutral
4370,Pantai Marina,Jawa Tengah,2018-07-18T05:59:46,"Lumayann , tapi ga bisa untuk berenang",3,Neutral
4371,Pantai Marina,Jawa Tengah,2018-07-18T05:03:34,Beach marina semarang,4,Neutral
4372,Pantai Marina,Jawa Tengah,2018-07-17T03:49:00,Pantai privat dan hanya orang kaya yang bisa tinggal disini.,5,Negative
4373,Pantai Marina,Jawa Tengah,2018-07-16T14:13:40,Tempat wisata yang cocok untuk joging di pagi hari,5,Positive
4374,Pantai Marina,Jawa Tengah,2018-07-16T11:31:05,Pantai semarang yang keren,5,Positive
4375,Pantai Marina,Jawa Tengah,2018-07-16T09:59:05,Lumayan bagus untuk menikmati sunset di sore hari,5,Positive
4376,Pantai Marina,Jawa Tengah,2018-07-16T04:17:41,Kurang perawatan & pembangunan.,3,Negative
4377,Pantai Marina,Jawa Tengah,2018-07-16T04:01:45,Semoga bisa di tata ulang karena kurang enak untuk disebut pantai,3,Negative
4378,Pantai Marina,Jawa Tengah,2018-07-15T07:01:27,"Masih dlm pembenahan akses jalan,jadi masih gersang, moga kedepannya banyak pohon rindang nya buat berteduh",4,Neutral
4379,Pantai Marina,Jawa Tengah,2018-07-14T23:37:52,Berenang ... Buat nyenengin anak,4,Positive
4380,Pantai Marina,Jawa Tengah,2018-07-14T12:12:03,"pantainya tenang, cocok buat yg mau cari sunset",4,Positive
4381,Pantai Marina,Jawa Tengah,2018-07-14T08:12:33,Masih kurang rapi banyak sampah,1,Negative
4382,Pantai Marina,Jawa Tengah,2018-07-14T05:54:43,Menyediakan tempat utk berziarah buang bunga ke laut,5,Neutral
4383,Pantai Marina,Jawa Tengah,2018-07-14T05:05:08,"Pantai yang tidak ada pasirnya, tidak bisa bermain air. Tapi bisa menaiki perahu jika berombongan. Tiket masuk 5k",3,Neutral
4384,Pantai Marina,Jawa Tengah,2018-07-13T12:06:30,Saya ke Pantai Marina ini pada hari minggu tepatnya pukul 5 pagai WIB bersama teman-teman saya untuk melihat matahari terbit dan kita di tarik tarif 5rb/orng dan di sana suasanany sangat indah dan saya bisa menemukan apa yang saya cari yaitu matahari terbit dan banyak orang yang berjualan fan memancing di sana dan semakin pagi suasana semakin ramai dan tempat ini cocok untuk liburan keluarga atau sama pacar.,4,Positive
